概念名称,股票代码,股票名称
数据要素,002658,雪迪龙
数据要素,002766,索菱股份
数据要素,002777,久远银海
数据要素,002803,吉宏股份
数据要素,002819,东方中科
数据要素,002869,金溢科技
数据要素,002878,元隆雅图
数据要素,002908,德生科技
数据要素,002912,中新赛克
数据要素,002929,润建股份
数据要素,002967,广电计量
数据要素,002987,京北方
数据要素,003004,*ST声迅
数据要素,003005,竞业达
数据要素,003007,直真科技
数据要素,003016,欣贺股份
数据要素,300020,ST银江
数据要素,300030,阳普医疗
数据要素,300033,同花顺
数据要素,300036,超图软件
数据要素,300044,ST赛为
数据要素,300047,天源迪科
数据要素,300053,航宇微
数据要素,300059,东方财富
数据要素,300061,旗天科技
数据要素,300071,福石控股
数据要素,300075,数字政通
数据要素,300078,思创智联
数据要素,300085,银之杰
数据要素,300096,ST易联众
数据要素,300133,华策影视
数据要素,300166,东方国信
数据要素,300168,万达信息
数据要素,300170,汉得信息
数据要素,300173,ST福能
数据要素,300180,华峰超纤
数据要素,300182,捷成股份
数据要素,300188,国投智能
数据要素,300212,易华录
数据要素,300213,佳讯飞鸿
数据要素,300226,上海钢联
数据要素,300229,拓尔思
数据要素,300231,银信科技
数据要素,300244,迪安诊断
数据要素,300245,天玑科技
数据要素,300248,新开普
数据要素,300253,卫宁健康
数据要素,300259,新天科技
数据要素,300271,华宇软件
数据要素,300272,开能健康
数据要素,300275,梅安森
数据要素,300287,飞利信
数据要素,300295,三六五网
数据要素,300296,利亚德
数据要素,300324,旋极信息
数据要素,300333,兆日科技
数据要素,300341,麦克奥迪
数据要素,300348,长亮科技
数据要素,300349,金卡智能
数据要素,300350,华鹏飞
数据要素,300354,东华测试
数据要素,300364,中文在线
数据要素,300365,恒华科技
数据要素,300366,ST创意
数据要素,300369,绿盟科技
数据要素,300370,安控科技
数据要素,300378,鼎捷数智
数据要素,300380,安硕信息
数据要素,300399,天利科技
数据要素,300419,ST浩丰
数据要素,300448,浩云科技
数据要素,300451,创业慧康
数据要素,300465,高伟达
数据要素,300469,信息发展
数据要素,300479,神思电子
数据要素,300486,东杰智能
数据要素,300490,华自科技
数据要素,300513,恒实科技
数据要素,300520,科大国创
数据要素,300525,博思软件
数据要素,300531,优博讯
数据要素,300541,先进数通
数据要素,300542,新晨科技
数据要素,300546,雄帝科技
数据要素,300552,万集科技
数据要素,300556,丝路视觉
数据要素,300571,平治信息
数据要素,300588,熙菱信息
数据要素,300605,恒锋信息
数据要素,300608,思特奇
数据要素,300609,汇纳科技
数据要素,300634,彩讯股份
数据要素,300635,中达安
数据要素,300645,正元智慧
数据要素,300662,科锐国际
数据要素,300663,科蓝软件
数据要素,300674,宇信科技
数据要素,300675,建科院
数据要素,300676,华大基因
数据要素,300678,中科信息
数据要素,300682,朗新科技
数据要素,300688,创业黑马
数据要素,300698,万马科技
数据要素,300711,广哈通信
数据要素,300730,科创信息
数据要素,300732,设研院
数据要素,300738,奥飞数据
数据要素,300746,汉嘉数智
数据要素,300766,每日互动
数据要素,300773,拉卡拉
数据要素,300781,因赛集团
数据要素,300785,值得买
数据要素,300788,中信出版
数据要素,300795,米奥会展
数据要素,300807,天迈科技
数据要素,300825,阿尔特
数据要素,300826,测绘股份
数据要素,300830,金现代
数据要素,300846,首都在线
数据要素,300872,天阳科技
数据要素,300895,铜牛信息
数据要素,300897,山科智能
数据要素,300902,国安达
数据要素,300925,法本信息
数据要素,300935,盈建科
数据要素,300941,创识科技
数据要素,300949,奥雅股份
数据要素,300977,深圳瑞捷
数据要素,300989,蕾奥规划
数据要素,300996,普联软件
数据要素,301027,华蓝集团
数据要素,301052,果麦文化
数据要素,301091,深城交
数据要素,301102,兆讯传媒
数据要素,301110,青木科技
数据要素,301129,瑞纳智能
数据要素,301136,招标股份
数据要素,301139,元道通信
数据要素,301153,中科江南
数据要素,301159,三维天地
数据要素,301169,零点有数
数据要素,301171,易点天下
数据要素,301172,君逸数码
数据要素,301178,天亿马
数据要素,301185,鸥玛软件
数据要素,301197,工大科雅
数据要素,301208,中亦科技
数据要素,301218,华是科技
数据要素,301236,软通动力
数据要素,301248,杰创智能
数据要素,301270,汉仪股份
数据要素,301299,卓创资讯
数据要素,301313,凡拓数创
数据要素,301315,威士顿
数据要素,301316,慧博云通
数据要素,301337,亚华电子
数据要素,301339,通行宝
数据要素,301370,国科恒泰
数据要素,301378,通达海
数据要素,301382,蜂助手
数据要素,301390,经纬股份
数据要素,301396,宏景科技
数据要素,301428,世纪恒通
数据要素,301556,托普云农
数据要素,301638,南网数字
数据要素,600050,中国联通
数据要素,600057,厦门象屿
数据要素,600060,海信视像
数据要素,600100,同方股份
数据要素,600121,郑州煤电
数据要素,600180,瑞茂通
数据要素,600229,城市传媒
数据要素,600268,国电南自
数据要素,600271,航天信息
数据要素,600282,南钢股份
数据要素,600283,钱江水利
数据要素,600288,大恒科技
数据要素,600308,华泰股份
数据要素,600345,长江通信
数据要素,600410,华胜天成
数据要素,600415,小商品城
数据要素,600421,*ST华嵘
数据要素,600446,金证股份
数据要素,600476,湘邮科技
数据要素,600498,烽火通信
数据要素,600522,中天科技
数据要素,600556,天下秀
数据要素,600570,恒生电子
数据要素,600602,云赛智联
数据要素,600633,浙数文化
数据要素,600636,*ST国化
数据要素,600658,电子城
数据要素,600666,奥瑞德
数据要素,600718,东软集团
数据要素,600720,中交设计
数据要素,600728,佳都科技
数据要素,600734,实达集团
数据要素,600794,保税科技
数据要素,600797,浙大网新
数据要素,600820,隧道股份
数据要素,600822,上海物贸
数据要素,600850,电科数字
数据要素,600868,梅雁吉祥
数据要素,600877,电科芯片
数据要素,600880,博瑞传播
数据要素,600882,妙可蓝多
数据要素,600941,中国移动
数据要素,600959,江苏有线
数据要素,601228,广州港
数据要素,601728,中国电信
数据要素,601858,中国科传
数据要素,601921,浙版传媒
数据要素,601929,吉视传媒
数据要素,601949,中国出版
数据要素,603000,人民网
数据要素,603090,宏盛股份
数据要素,603123,翠微股份
数据要素,603138,海量数据
数据要素,603171,税友股份
数据要素,603209,兴通股份
数据要素,603300,海南华铁
数据要素,603322,超讯通信
数据要素,603357,设计总院
数据要素,603466,风语筑
数据要素,603528,多伦科技
数据要素,603533,掌阅科技
数据要素,603565,中谷物流
数据要素,603569,长久物流
数据要素,603598,引力传媒
数据要素,603602,纵横通信
数据要素,603613,国联股份
数据要素,603636,南威软件
数据要素,603679,华体科技
数据要素,603721,*ST天择
数据要素,603729,龙韵股份
数据要素,603789,*ST星农
数据要素,603836,海程邦达
数据要素,603859,能科科技
数据要素,603882,金域医学
数据要素,603888,新华网
数据要素,603927,中科软
数据要素,603956,威派格
数据要素,603999,读者传媒
数据要素,605168,三人行
数据要素,605178,时空科技
数据要素,605186,健麾信息
数据要素,605268,王力安防
数据要素,605398,新炬网络
数据要素,688004,博汇科技
数据要素,688023,安恒信息
数据要素,688031,星环科技
数据要素,688038,中科通达
数据要素,688051,佳华科技
数据要素,688058,宝兰德
数据要素,688066,航天宏图
数据要素,688078,龙软科技
数据要素,688109,品茗科技
数据要素,688118,普元信息
数据要素,688158,优刻得
数据要素,688159,有方科技
数据要素,688171,纬德信息
数据要素,688175,高凌信息
数据要素,688187,时代电气
数据要素,688207,格灵深瞳
数据要素,688217,睿昂基因
数据要素,688225,亚信安全
数据要素,688227,品高股份
数据要素,688228,开普云
数据要素,688229,博睿数据
数据要素,688232,新点软件
数据要素,688244,永信至诚
数据要素,688246,嘉和美康
数据要素,688288,鸿泉技术
数据要素,688292,浩瀚深度
数据要素,688296,和达科技
数据要素,688369,致远互联
数据要素,688435,英方软件
数据要素,688500,慧辰股份
数据要素,688509,正元地信
数据要素,688562,航天软件
数据要素,688568,中科星图
数据要素,688579,地纬智能
数据要素,688588,凌志软件
数据要素,688597,煜邦电力
数据要素,688615,合合信息
数据要素,688631,莱斯信息
数据要素,688651,盛邦安全
数据要素,688671,碧兴物联
数据要素,688676,金盘科技
数据要素,688692,达梦数据
数据要素,688695,中创股份
数据要素,688768,容知日新
数据要素,688777,中控技术
数据要素,688787,海天瑞声
数据要素,920039,国义招标
数据要素,920092,汉鑫科技
数据要素,920116,星图测控
数据要素,920171,志晟信息
数据要素,920184,国源科技
数据要素,920198,微创光电
数据要素,920207,众诚科技
数据要素,920262,太湖雪
数据要素,920305,*ST云创
数据要素,920375,派诺科技
数据要素,920564,天润科技
数据要素,920592,华信永道
数据要素,920790,联迪信息
数据要素,920806,云星宇
数据要素,920879,基康技术
数据要素,920953,国子软件
新型城镇,000006,深振业Ａ
新型城镇,000010,美丽生态
新型城镇,000011,深物业A
新型城镇,000031,大悦城
新型城镇,000065,北方国际
新型城镇,000069,华侨城Ａ
新型城镇,000090,天健集团
新型城镇,000407,胜利股份
新型城镇,000518,*ST四环
新型城镇,000619,海螺新材
新型城镇,000628,高新发展
新型城镇,000680,山推股份
新型城镇,000779,甘咨询
新型城镇,000809,和展能源
新型城镇,000826,启迪环境
新型城镇,000926,福星股份
新型城镇,001230,劲旅环境
新型城镇,001267,汇绿生态
新型城镇,001336,楚环科技
新型城镇,001396,誉帆科技
新型城镇,002051,中工国际
新型城镇,002060,广东建工
新型城镇,002061,浙江交科
新型城镇,002062,宏润建设
新型城镇,002116,中国海诚
新型城镇,002135,东南网架
新型城镇,002205,国统股份
新型城镇,002271,东方雨虹
新型城镇,002285,世联行
新型城镇,002307,北新路桥
新型城镇,002310,东方新能
新型城镇,002339,积成电子
新型城镇,002375,亚厦股份
新型城镇,002383,合众思壮
新型城镇,002398,垒知集团
新型城镇,002431,棕榈股份
新型城镇,002443,金洲管道
新型城镇,002457,青龙管业
新型城镇,002482,广田集团
新型城镇,002542,中化岩土
新型城镇,002593,日上集团
新型城镇,002596,海南瑞泽
新型城镇,002609,捷顺科技
新型城镇,002620,ST瑞和
新型城镇,002630,ST华西
新型城镇,002641,公元股份
新型城镇,002663,普邦股份
新型城镇,002671,龙泉股份
新型城镇,002694,顾地科技
新型城镇,002717,ST岭南
新型城镇,002743,富煌钢构
新型城镇,002761,浙江建投
新型城镇,002775,文科股份
新型城镇,002789,*ST建艺
新型城镇,002822,ST中装
新型城镇,002856,美芝股份
新型城镇,002883,中设股份
新型城镇,002887,绿茵生态
新型城镇,002909,集泰股份
新型城镇,002941,新疆交建
新型城镇,002949,华阳国际
新型城镇,002960,青鸟消防
新型城镇,002963,豪尔赛
新型城镇,002989,中天精装
新型城镇,003013,地铁设计
新型城镇,003037,三和管桩
新型城镇,300021,大禹节水
新型城镇,300070,碧水源
新型城镇,300103,达刚控股
新型城镇,300145,南方泵业
新型城镇,300155,安居宝
